298	aadhes tisai aadhes ||	I bow to Him, I humbly bow.
299	aadh aneel anaadh anaahat jug jug eko ves ||29||	The Primal One, the Pure Light, without beginning, without end. Throughout all the ages, He is One and the Same. ||29||
300	ekaa maiee jugat viaaiee tin chele paravaan ||	The One Divine Mother conceived and gave birth to the three deities.
301	eik sa(n)saaree ik bha(n)ddaaree ik laae dheebaan ||	One, the Creator of the World; One, the Sustainer; and One, the Destroyer.
302	jiv tis bhaavai tivai chalaavai jiv hovai furamaan ||	He makes things happen according to the Pleasure of His Will. Such is His Celestial Order.
303	oh vekhai onaa nadhar na aavai bahutaa eh viddaan ||	He watches over all, but none see Him. How wonderful this is!
304	aadhes tisai aadhes ||	I bow to Him, I humbly bow.
305	aadh aneel anaadh anaahat jug jug eko ves ||30||	The Primal One, the Pure Light, without beginning, without end. Throughout all the ages, He is One and the Same. ||30||
306	aasan loi loi bha(n)ddaar ||	On world after world are His Seats of Authority and His Storehouses.
307	jo kichh paiaa su ekaa vaar ||	Whatever was put into them, was put there once and for all.
308	kar kar vekhai sirajanahaar ||	Having created the creation, the Creator Lord watches over it.
309	naanak sache kee saachee kaar ||	O Nanak, True is the Creation of the True Lord.
310	aadhes tisai aadhes ||	I bow to Him, I humbly bow.
311	aadh aneel anaadh anaahat jug jug eko ves ||31||	The Primal One, the Pure Light, without beginning, without end. Throughout all the ages, He is One and the Same. ||31||
312	eik dhoo jeebhau lakh hoh lakh hoveh lakh vees ||	If I had 100,000 tongues, and these were then multiplied twenty times more, with each tongue,
313	lakh lakh geRaa aakhe'eeh ek naam jagadhees ||	I would repeat, hundreds of thousands of times, the Name of the One, the Lord of the Universe.
314	et raeh pat pavaReeaa chaReeaai hoi ikees ||	Along this path to our Husband Lord, we climb the steps of the ladder, and come to merge with Him.
315	sun galaa aakaas kee keeTaa aaiee rees ||	Hearing of the etheric realms, even worms long to come back home.
316	naanak nadharee paieeaai kooRee kooRai Thees ||32||	O Nanak, by His Grace He is obtained. False are the boastings of the false. ||32||
317	aakhan jor chupai neh jor ||	No power to speak, no power to keep silent.
318	jor na ma(n)gan dhen na jor ||	No power to beg, no power to give.
319	jor na jeevan maran neh jor ||	No power to live, no power to die.
320	jor na raaj maal man sor ||	No power to rule, with wealth and occult mental powers.
321	jor na suratee giaan veechaar ||	No power to gain intuitive understanding, spiritual wisdom and meditation.
322	jor na jugatee chhuTai sa(n)saar ||	No power to find the way to escape from the world.
323	jis hath jor kar vekhai soi ||	He alone has the Power in His Hands. He watches over all.
324	naanak utam neech na koi ||33||	O Nanak, no one is high or low. ||33||
325	raatee rutee thitee vaar ||	Nights, days, weeks and seasons;
326	pavan paanee aganee paataal ||	wind, water, fire and the nether regions
327	tis vich dharatee thaap rakhee dharam saal ||	in the midst of these, He established the earth as a home for Dharma.
328	tis vich jeea jugat ke ra(n)g ||	Upon it, He placed the various species of beings.
329	tin ke naam anek ana(n)t ||	Their names are uncounted and endless.
330	karamee karamee hoi veechaar ||	By their deeds and their actions, they shall be judged.
331	sachaa aap sachaa dharabaar ||	God Himself is True, and True is His Court.
332	tithai sohan pa(n)ch paravaan ||	There, in perfect grace and ease, sit the self-elect, the self-realized Saints.
333	nadharee karam pavai neesaan ||	They receive the Mark of Grace from the Merciful Lord.
334	kach pakaiee othai pai ||	The ripe and the unripe, the good and the bad, shall there be judged.
335	naanak giaa jaapai jai ||34||	O Nanak, when you go home, you will see this. ||34||
336	dharam kha(n)dd kaa eho dharam ||	This is righteous living in the realm of Dharma.
337	giaan kha(n)dd kaa aakhahu karam ||	And now we speak of the realm of spiritual wisdom.
338	kete pavan paanee vaisa(n)tar kete kaan mahes ||	So many winds, waters and fires; so many Krishnas and Shivas.
339	kete barame ghaaRat ghaRe'eh roop ra(n)g ke ves ||	So many Brahmas, fashioning forms of great beauty, adorned and dressed in many colors.
340	keteeaa karam bhoomee mer kete kete dhoo upadhes ||	So many worlds and lands for working out karma. So very many lessons to be learned!
341	kete i(n)dh cha(n)dh soor kete kete ma(n)ddal dhes ||	So many Indras, so many moons and suns, so many worlds and lands.
342	kete sidh budh naath kete kete dhevee ves ||	So many Siddhas and Buddhas, so many Yogic masters. So many goddesses of various kinds.
343	kete dhev dhaanav mun kete kete ratan samu(n)dh ||	So many demi-gods and demons, so many silent sages. So many oceans of jewels.
344	keteeaa khaanee keteeaa baanee kete paat nari(n)dh ||	So many ways of life, so many languages. So many dynasties of rulers.
345	keteeaa suratee sevak kete naanak a(n)t na a(n)t ||35||	So many intuitive people, so many selfless servants. O Nanak, His limit has no limit! ||35||
346	giaan kha(n)dd meh giaan paracha(n)dd ||	In the realm of wisdom, spiritual wisdom reigns supreme.
347	tithai naadh binodh kodd ana(n)dh ||	The Sound-current of the Naad vibrates there, amidst the sounds and the sights of bliss.
348	saram kha(n)dd kee baanee roop ||	In the realm of humility, the Word is Beauty.
349	tithai ghaaRat ghaReeaai bahut anoop ||	Forms of incomparable beauty are fashioned there.
350	taa keeaa galaa katheeaa naa jaeh ||	These things cannot be described.
351	je ko kahai pichhai pachhutai ||	One who tries to speak of these shall regret the attempt.
352	tithai ghaReeaai surat mat man budh ||	The intuitive consciousness, intellect and understanding of the mind are shaped there.
353	tithai ghaReeaai suraa sidhaa kee sudh ||36||	The consciousness of the spiritual warriors and the Siddhas, the beings of spiritual perfection, are shaped there. ||36||
354	karam kha(n)dd kee baanee jor ||	In the realm of karma, the Word is Power.
355	tithai hor na koiee hor ||	No one else dwells there,
356	tithai jodh mahaabal soor ||	except the warriors of great power, the spiritual heroes.
357	tin meh raam rahiaa bharapoor ||	They are totally fulfilled, imbued with the Lord's Essence.
358	tithai seeto seetaa mahimaa maeh ||	Myriads of Sitas are there, cool and calm in their majestic glory.
359	taa ke roop na kathane jaeh ||	Their beauty cannot be described.
360	naa oh mareh na Thaage jaeh ||	Neither death nor deception comes to those,
361	jin kai raam vasai man maeh ||	within whose minds the Lord abides.
362	tithai bhagat vaseh ke loa ||	The devotees of many worlds dwell there.
363	kareh ana(n)dh sachaa man soi ||	They celebrate; their minds are imbued with the True Lord.
364	sach kha(n)dd vasai nira(n)kaar ||	In the realm of Truth, the Formless Lord abides.
365	kar kar vekhai nadhar nihaal ||	Having created the creation, He watches over it. By His Glance of Grace, He bestows happiness.
366	tithai kha(n)dd ma(n)ddal varabha(n)dd ||	There are planets, solar systems and galaxies.
367	je ko kathai ta a(n)t na a(n)t ||	If one speaks of them, there is no limit, no end.
368	tithai loa loa aakaar ||	There are worlds upon worlds of His Creation.
369	jiv jiv hukam tivai tiv kaar ||	As He commands, so they exist.
370	vekhai vigasai kar veechaar ||	He watches over all, and contemplating the creation, He rejoices.
371	naanak kathanaa karaRaa saar ||37||	O Nanak, to describe this is as hard as steel! ||37||
372	jat paahaaraa dheeraj suniaar ||	Let self-control be the furnace, and patience the goldsmith.
373	aharan mat vedh hatheeaar ||	Let understanding be the anvil, and spiritual wisdom the tools.
374	bhau khalaa agan tap taau ||	With the Fear of God as the bellows, fan the flames of tapa, the body's inner heat.
375	bhaa(n)ddaa bhaau a(n)mrit tit ddaal ||	In the crucible of love, melt the Nectar of the Name,
376	ghaReeaai sabadh sachee Takasaal ||	and mint the True Coin of the Shabad, the Word of God.
377	jin kau nadhar karam tin kaar ||	Such is the karma of those upon whom He has cast His Glance of Grace.
378	naanak nadharee nadhar nihaal ||38||	O Nanak, the Merciful Lord, by His Grace, uplifts and exalts them. ||38||
379	salok ||	Shalok:
380	pavan guroo paanee pitaa maataa dharat mahat ||	Air is the Guru, Water is the Father, and Earth is the Great Mother of all.
381	dhivas raat dhui dhaiee dhaiaa khelai sagal jagat ||	Day and night are each like the nanny and her caregiving husband, in whose lap the whole world is at play.
382	cha(n)giaaieeaa buriaaieeaa vaachai dharam hadhoor ||	Good deeds and bad deeds-the record is read out in the Presence of the Lord of Dharma.
383	karamee aapo aapanee ke neRai ke dhoor ||	According to their own actions, some are drawn closer, and some are driven farther away.
384	jinee naam dhiaaiaa ge masakat ghaal ||	Those who have meditated on the Naam, the Name of the Lord, and departed after having worked by the sweat of their brows
385	naanak te mukh ujale ketee chhuTee naal ||1||	-O Nanak, their faces are radiant in the Court of the Lord, and many are saved along with them! ||1||
386	so dhar raag aasaa mahalaa pehilaa	So Dar ~ That Door. Raag Aasaa, First Mehla:
387	ikOankaar satigur prasaadh ||	One Universal Creator God. By The Grace Of The True Guru:
388	so dhar teraa kehaa so ghar kehaa jit beh sarab samaale ||	Where is That Door of Yours, and where is That Home, in which You sit and take care of all?
389	vaaje tere naadh anek asa(n)khaa kete tere vaavanahaare ||	The Sound-current of the Naad vibrates there for You, and countless musicians play all sorts of instruments there for You.
390	kete tere raag paree siau kahe'eeh kete tere gaavanahaare ||	There are so many Ragas and musical harmonies to You; so many minstrels sing hymns of You.
391	gaavan tudhano pavan paanee baisa(n)tar gaavai raajaa dharam dhuaare ||	Wind, water and fire sing of You. The Righteous Judge of Dharma sings at Your Door.
392	gaavan tudhano chit gupat likh jaanan likh likh dharam beechaare ||	Chitr and Gupt, the angels of the conscious and the subconscious who keep the record of actions, and the Righteous Judge of Dharma who reads this record, sing of You.
393	gaavan tudhano ieesar brahamaa dhevee sohan tere sadhaa savaare ||	Shiva, Brahma and the Goddess of Beauty, ever adorned by You, sing of You.
394	gaavan tudhano i(n)dhr i(n)dhraasan baiThe dhevatiaa dhar naale ||	Indra, seated on His Throne, sings of You, with the deities at Your Door.
395	gaavan tudhano sidh samaadhee a(n)dhar gaavan tudhano saadh beechaare ||	The Siddhas in Samaadhi sing of You; the Saadhus sing of You in contemplation.
396	gaavan tudhano jatee satee sa(n)tokhee gaavan tudhano veer karaare ||	The celibates, the fanatics, and the peacefully accepting sing of You; the fearless warriors sing of You.
397	gaavan tudhano pa(n)ddit paRan rakheesur jug jug vedhaa naale ||	The Pandits, the religious scholars who recite the Vedas, with the supreme sages of all the ages, sing of You.
398	gaavan tudhano mohaneeaa man mohan surag machh piaale ||	The Mohinis, the enchanting heavenly beauties who entice hearts in paradise, in this world, and in the underworld of the subconscious, sing of You.
399	gaavan tudhano ratan upaae tere aThasaTh teerath naale ||	The celestial jewels created by You, and the sixty-eight sacred shrines of pilgrimage, sing of You.
400	gaavan tudhano jodh mahaabal sooraa gaavan tudhano khaanee chaare ||	The brave and mighty warriors sing of You. The spiritual heroes and the four sources of creation sing of You.
401	gaavan tudhano kha(n)dd ma(n)ddal brahama(n)ddaa kar kar rakhe tere dhaare ||	The worlds, solar systems and galaxies, created and arranged by Your Hand, sing of You.
402	seiee tudhano gaavan jo tudh bhaavan rate tere bhagat rasaale ||	They alone sing of You, who are pleasing to Your Will. Your devotees are imbued with Your Sublime Essence.
403	hor kete tudhano gaavan se mai chit na aavan naanak kiaa beechaare ||	So many others sing of You, they do not come to mind. O Nanak, how can I think of them all?
404	soiee soiee sadhaa sach saahib saachaa saachee naiee ||	That True Lord is True, forever True, and True is His Name.
405	hai bhee hosee jai na jaasee rachanaa jin rachaiee ||	He is, and shall always be. He shall not depart, even when this Universe which He has created departs.
406	ra(n)gee ra(n)gee bhaatee kar kar jinasee maiaa jin upaiee ||	He created the world, with its various colors, species of beings, and the variety of Maya.
407	kar kar dhekhai keetaa aapanaa jiau tis dhee vaddiaaiee ||	Having created the creation, He watches over it Himself, by His Greatness.
408	jo tis bhaavai soiee karasee fir hukam na karanaa jaiee ||	He does whatever He pleases. No one can issue any order to Him.
409	so paatisaahu saahaa patisaahib naanak rahan rajaiee ||1||	He is the King, the King of kings, the Supreme Lord and Master of kings. Nanak remains subject to His Will. ||1||
410	aasaa mahalaa pehilaa ||	Aasaa, First Mehla:
411	sun vaddaa aakhai sabh koi ||	Hearing of His Greatness, everyone calls Him Great.
412	kevadd vaddaa ddeeThaa hoi ||	But just how Great His Greatness is-this is known only to those who have seen Him.
413	keemat pai na kahiaa jai ||	His Value cannot be estimated; He cannot be described.
414	kahanai vaale tere rahe samai ||1||	Those who describe You, Lord, remain immersed and absorbed in You. ||1||
415	vadde mere saahibaa gahir ga(n)bheeraa gunee gaheeraa ||	O my Great Lord and Master of Unfathomable Depth, You are the Ocean of Excellence.
416	koi na jaanai teraa ketaa kevadd cheeraa ||1|| rahaau ||	No one knows the extent or the vastness of Your Expanse. ||1||Pause||
417	sabh suratee mil surat kamaiee ||	All the intuitives met and practiced intuitive meditation.
418	sabh keemat mil keemat paiee ||	All the appraisers met and made the appraisal.
419	giaanee dhiaanee gur gurahaiee ||	The spiritual teachers, the teachers of meditation, and the teachers of teachers
420	kahan na jaiee teree til vaddiaaiee ||2||	-they cannot describe even an iota of Your Greatness. ||2||
